net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"_0242_","OK","49.47079200000012","0.03426676492172167","19.731","93.99799999999999","1.3020000000000032","37.995999999999995","78.596","20.382","19.08","112.996","75.0","0","40.15","40.15","40.15","3.7536","0","0","0","0","1","0","0","39.298","0","0","0","0","0","2","_08e5c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_08e5c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","40.15","1","40.15","40.15","40.15","18.4","74.8","18.4","74.8","0","0","1","0","18.4","","74.8","","2"
"_0243_","OK","0.21812199999998652","5.9790575603194345","22.848","74.8945","1.1419999999999995","0.1909999999999883","2.6659999999999755","23.419","22.277","74.99","74.799","0","2.759999999999998","2.759999999999998","2.759999999999998","10.0096","0","0","0","0","1","0","0","1.3329999999999878","0","0","0","0","0","2","_80e5c6d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_80e5c6d82e5a0000_p_odb__dbNet","5.0048","0.0","0.0","5.0048","5.0048","","5.0048","2.759999999999998","1","2.759999999999998","2.759999999999998","2.759999999999998","21.62","74.8","21.62","74.8","0","0","1","0","21.62","","74.8","","2"
"_0244_","OK","3.4475","0.004532269760531825","17.7625","61.335","0.125","27.58","55.41","17.825","17.7","75.125","47.545","0","27.659999999999993","27.659999999999993","27.659999999999993","7.5072","0","0","0","0","1","0","0","27.705","0","0","0","0","0","2","_f8e5c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_f8e5c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","27.659999999999993","1","27.659999999999993","27.659999999999993","27.659999999999993","18.4","74.8","18.4","74.8","1","0","0","0","18.4","","74.8","","2"
"_0245_","OK","0.3669949999999998","0.057289608827621345","30.012500000000003","97.8245","0.14499999999999957","2.531000000000006","5.352000000000011","30.085","29.94","99.09","96.559","0","3.41","3.41","3.41","10.0096","0","0","0","0","1","0","0","2.6760000000000055","0","0","0","0","0","2","_70e6c6d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_70e6c6d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","3.41","1","3.41","3.41","3.41","29.67","99.28","29.67","99.28","0","1","0","0","29.67","","99.28","","2"
"_0246_","OK","31.474760000000046","3.5442953008240576","23.813000000000002","117.14500000000001","10.562000000000001","2.980000000000004","27.08400000000001","29.094","18.532","118.635","115.655","0","13.3","13.3","13.3","7.5072","0","0","0","0","1","0","0","13.542000000000005","0","0","0","0","0","2","_e8e6c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_e8e6c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","13.3","1","13.3","13.3","13.3","18.4","118.32","18.4","118.32","0","1","0","0","18.4","","118.32","","2"
"_0247_","OK","4.443139999999994","0.49698996638896764","16.957","117.15","1.4860000000000007","2.989999999999995","8.951999999999991","17.7","16.214","118.645","115.655","0","5.019999999999996","5.019999999999996","5.019999999999996","7.5072","0","0","0","0","1","0","0","4.4759999999999955","0","0","0","0","0","2","_60e7c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_60e7c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","5.019999999999996","1","5.019999999999996","5.019999999999996","5.019999999999996","18.4","118.32","18.4","118.32","1","0","0","0","18.4","","118.32","","2"
"_0248_","OK","0.7969500000000036","0.12450592880454356","31.1625","87.135","0.3150000000000013","2.530000000000001","5.690000000000005","31.32","31.005","88.4","85.87","0","2.9499999999999993","2.9499999999999993","2.9499999999999993","10.0096","0","0","0","0","1","0","0","2.8450000000000024","0","0","0","0","0","2","_d8e7c6d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_d8e7c6d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.9499999999999993","1","2.9499999999999993","2.9499999999999993","2.9499999999999993","30.59","85.68","30.59","85.68","0","0","1","0","30.59","","85.68","","2"
"_0249_","OK","12.971579999999966","2.143495934088015","20.7085","86.85499999999999","5.273","2.4599999999999937","15.465999999999987","23.345","18.072","88.085","85.625","0","8.239999999999998","8.239999999999998","8.239999999999998","7.5072","0","0","0","0","1","0","0","7.732999999999993","0","0","0","0","0","2","_50e8c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_50e8c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","8.239999999999998","1","8.239999999999998","8.239999999999998","8.239999999999998","17.94","88.4","17.94","88.4","0","1","0","0","17.94","","88.4","","2"
"_0250_","OK","3.6872500000000104","0.6142857140349858","17.9925","86.85","1.5050000000000026","2.450000000000003","7.910000000000011","18.745","17.24","88.075","85.625","0","3.639999999999997","3.639999999999997","3.639999999999997","7.5072","0","0","0","0","1","0","0","3.9550000000000054","0","0","0","0","0","2","_c8e8c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_c8e8c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.639999999999997","1","3.639999999999997","3.639999999999997","3.639999999999997","17.94","88.4","17.94","88.4","0","1","0","0","17.94","","88.4","","2"
"_0251_","OK","4.257389999999995","0.5186736472884222","25.697000000000003","117.0875","1.4860000000000007","2.864999999999995","8.701999999999991","26.44","24.954","118.52","115.655","0","3.6400000000000006","3.6400000000000006","3.6400000000000006","7.5072","0","0","0","0","1","0","0","4.3509999999999955","0","0","0","0","0","2","_40e9c6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_40e9c6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.6400000000000006","1","3.6400000000000006","3.6400000000000006","3.6400000000000006","25.76","118.32","25.76","118.32","1","0","0","0","25.76","","118.32","","2"
"_0252_","OK","1.961525000000001","0.30620308166487303","33.2325","97.8245","0.7749999999999986","2.531000000000006","6.612000000000009","33.62","32.845","99.09","96.559","0","2.9499999999999957","2.9499999999999957","2.9499999999999957","10.0096","0","0","0","0","1","0","0","3.3060000000000045","0","0","0","0","0","2","_b8e9c6d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_b8e9c6d82e5a0000_p_odb__dbNet","3.7536","0.0","0.0","3.7536","3.7536","","3.7536","2.9499999999999957","1","2.9499999999999957","2.9499999999999957","2.9499999999999957","32.43","99.28","32.43","99.28","0","1","0","0","32.43","","99.28","","2"
"_0253_","OK","0.6169199999999881","0.01821305841611429","25.006999999999998","115.735","0.1059999999999981","5.819999999999993","11.851999999999983","25.06","24.954","118.645","112.825","0","6.359999999999999","6.359999999999999","6.359999999999999","7.5072","0","0","0","0","1","0","0","5.925999999999991","0","0","0","0","0","2","_30eac6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_30eac6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","6.359999999999999","1","6.359999999999999","6.359999999999999","6.359999999999999","25.76","118.32","25.76","118.32","1","0","0","0","25.76","","118.32","","2"
"_0254_","OK","1.1681189999999935","11.336448562814882","55.4965","113.1565","3.639000000000003","0.32099999999999795","7.920000000000002","57.316","53.677","113.317","112.996","0","3.9099999999999966","3.9099999999999966","3.9099999999999966","3.7536","0","0","0","0","1","0","0","3.960000000000001","0","0","0","0","0","2","_a8eac6d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_a8eac6d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.9099999999999966","1","3.9099999999999966","3.9099999999999966","3.9099999999999966","57.5","112.88","57.5","112.88","0","0","0","1","57.5","","112.88","","2"
"_0255_","OK","26.53434999999997","0.03545969658068138","56.342","99.4025","0.9699999999999989","27.355000000000004","56.650000000000006","56.827","55.857","113.08","85.725","0","29.039999999999992","29.039999999999992","29.039999999999992","5.0048","0","0","0","0","1","0","0","28.325000000000003","0","0","0","0","0","2","_2001c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_2001c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","29.039999999999992","1","29.039999999999992","29.039999999999992","29.039999999999992","57.5","112.88","57.5","112.88","1","0","0","0","57.5","","112.88","","2"
"_0256_","OK","19.38122100000003","0.6367591080955676","45.6665","17.7935","3.5130000000000052","5.5169999999999995","18.06000000000001","47.423","43.91","20.552","15.035","0","10.269999999999996","10.269999999999996","10.269999999999996","6.256","0","0","0","0","1","0","0","9.030000000000005","0","0","0","0","0","2","_9801c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_9801c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","10.269999999999996","1","10.269999999999996","10.269999999999996","10.269999999999996","43.24","14.96","43.24","14.96","0","0","1","0","43.24","","14.96","","2"
"_0257_","OK","35.51517599999997","0.4844662461475741","57.914","16.356","4.147999999999996","8.562000000000001","25.419999999999995","59.988","55.84","20.637","12.075","0","12.529999999999996","12.529999999999996","12.529999999999996","16.265600000000003","0","0","0","0","1","0","0","12.709999999999997","0","0","0","0","0","2","_1002c7d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_1002c7d82e5a0000_p_odb__dbNet","7.5072","0.0","0.0","7.5072","7.5072","","7.5072","12.529999999999996","1","12.529999999999996","12.529999999999996","12.529999999999996","54.74","12.24","54.74","12.24","0","0","1","0","54.74","","12.24","","2"
"_0258_","OK","0.10847100000000033","3.624277435697753","44.1085","23.0165","0.6269999999999953","0.17300000000000182","1.5999999999999943","44.422","43.795","23.103","22.93","0","2.0700000000000003","2.0700000000000003","2.0700000000000003","6.256","0","0","0","0","1","0","0","0.7999999999999972","0","0","0","0","0","2","_8802c7d82e5a0000_p_Net","0","1","0","1","0","0","0","0","0","0","1","_8802c7d82e5a0000_p_odb__dbNet","5.0048","0.0","0.0","5.0048","5.0048","","5.0048","2.0700000000000003","1","2.0700000000000003","2.0700000000000003","2.0700000000000003","45.08","23.12","45.08","23.12","1","0","0","0","45.08","","23.12","","2"
"_0259_","OK","0.2263199999999999","2.971014481989081","42.126999999999995","14.938","0.8200000000000003","0.2759999999999998","2.192","42.537","41.717","15.076","14.8","0","1.6099999999999994","1.6099999999999994","1.6099999999999994","3.7536","0","0","0","0","1","0","0","1.096","0","0","0","0","0","2","_0003c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_0003c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","1.6099999999999994","1","1.6099999999999994","1.6099999999999994","1.6099999999999994","43.24","14.96","43.24","14.96","1","0","0","0","43.24","","14.96","","2"
"_0260_","OK","6.320558999999984","0.05488770850294577","48.8815","17.6015","0.5889999999999986","10.730999999999998","22.639999999999993","49.176","48.587","22.967","12.236","0","11.109999999999998","11.109999999999998","11.109999999999998","6.256","0","0","0","0","1","0","0","11.319999999999997","0","0","0","0","0","2","_7803c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_7803c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","11.109999999999998","1","11.109999999999998","11.109999999999998","11.109999999999998","48.76","12.24","48.76","12.24","0","0","1","0","48.76","","12.24","","2"
"_0261_","OK","0.2952959999999996","8.010416624945723","48.391","12.304","1.5379999999999967","0.19200000000000017","3.4599999999999937","49.16","47.622","12.4","12.208","0","1.8399999999999963","1.8399999999999963","1.8399999999999963","5.0048","0","0","0","0","1","0","0","1.7299999999999969","0","0","0","0","0","2","_f003c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_f003c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","1.8399999999999963","1","1.8399999999999963","1.8399999999999963","1.8399999999999963","46.92","12.24","46.92","12.24","0","0","1","0","46.92","","12.24","","2"
"_0262_","OK","1.2614999999999963","0.010666666665685793","46.805","17.6735","0.11599999999999966","10.875","21.982","46.863","46.747","23.111","12.236","0","11.110000000000005","11.110000000000005","11.110000000000005","3.7536","0","0","0","0","1","0","0","10.991","0","0","0","0","0","2","_6804c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_6804c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","11.110000000000005","1","11.110000000000005","11.110000000000005","11.110000000000005","46.92","12.24","46.92","12.24","0","0","0","1","46.92","","12.24","","2"
"_0263_","OK","1.8658120000000016","0.25443131452938267","51.691500000000005","21.756999999999998","0.6890000000000001","2.708000000000002","6.794000000000004","52.036","51.347","23.111","20.403","0","3.41","3.41","3.41","3.7536","0","0","0","0","1","0","0","3.397000000000002","0","0","0","0","0","2","_e004c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_e004c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.41","1","3.41","3.41","3.41","51.52","20.4","51.52","20.4","0","0","1","0","51.52","","20.4","","2"
"_0264_","OK","1.760682000000006","0.21691821684207926","51.611000000000004","21.8555","0.6180000000000021","2.849","6.934000000000005","51.92","51.302","23.28","20.431","0","3.640000000000004","3.640000000000004","3.640000000000004","5.0048","0","0","0","0","1","0","0","3.4670000000000023","0","0","0","0","0","2","_5805c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_5805c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.640000000000004","1","3.640000000000004","3.640000000000004","3.640000000000004","50.6","23.12","50.6","23.12","0","1","0","0","50.6","","23.12","","2"
"_0265_","OK","0.9315520000000027","0.12703101915545434","50.254999999999995","21.762","0.3440000000000012","2.7079999999999984","6.103999999999999","50.427","50.083","23.116","20.408","0","3.4100000000000072","3.4100000000000072","3.4100000000000072","3.7536","0","0","0","0","1","0","0","3.0519999999999996","0","0","0","0","0","2","_d005c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_d005c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.4100000000000072","1","3.4100000000000072","3.4100000000000072","3.4100000000000072","50.6","23.12","50.6","23.12","1","0","0","0","50.6","","23.12","","2"
"_0266_","OK","0.26770000000000377","0.03735524839844833","33.772000000000006","18.9015","0.10000000000000142","2.6769999999999996","5.554000000000002","33.822","33.722","20.24","17.563","0","3.4100000000000037","3.4100000000000037","3.4100000000000037","3.7536","0","0","0","0","1","0","0","2.777000000000001","0","0","0","0","0","2","_4806c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_4806c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","3.4100000000000037","1","3.4100000000000037","3.4100000000000037","3.4100000000000037","33.12","20.4","33.12","20.4","0","1","0","0","33.12","","20.4","","2"
"_0267_","OK","80.67697199999995","0.4333773086753606","35.9035","27.224999999999998","5.912999999999997","13.643999999999998","39.11399999999999","38.86","32.947","34.047","20.403","0","18.200000000000003","18.200000000000003","18.200000000000003","10.0096","0","0","0","0","1","0","0","19.556999999999995","0","0","0","0","0","2","_c006c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_c006c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","18.200000000000003","1","18.200000000000003","18.200000000000003","18.200000000000003","33.12","20.4","33.12","20.4","0","0","1","0","33.12","","20.4","","2"
"_0268_","OK","1.4985599999999957","0.20926756344945122","26.182000000000002","19.177999999999997","0.5599999999999987","2.6759999999999984","6.471999999999994","26.462","25.902","20.516","17.84","0","2.9499999999999957","2.9499999999999957","2.9499999999999957","3.7536","0","0","0","0","1","0","0","3.235999999999997","0","0","0","0","0","2","_3807c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_3807c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","2.9499999999999957","1","2.9499999999999957","2.9499999999999957","2.9499999999999957","25.76","17.68","25.76","17.68","0","0","1","0","25.76","","17.68","","2"
"_0269_","OK","19.948803000000005","0.6616281186192622","27.4035","20.4215","3.632999999999999","5.491000000000003","18.248000000000005","29.22","25.587","23.167","17.676","0","10.04","10.04","10.04","10.0096","0","0","0","0","1","0","0","9.124000000000002","0","0","0","0","0","2","_b007c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_b007c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","10.04","1","10.04","10.04","10.04","25.76","17.68","25.76","17.68","0","0","1","0","25.76","","17.68","","2"
"_0270_","OK","2.058120000000017","0.06297008919661236","20.201999999999998","14.9815","0.360000000000003","5.7170000000000005","12.154000000000007","20.382","20.022","17.84","12.123","0","6.589999999999998","6.589999999999998","6.589999999999998","3.7536","0","0","0","0","1","0","0","6.0770000000000035","0","0","0","0","0","2","_2808c7d82e5a0000_p_Net","0","0","0","1","0","0","0","0","0","0","1","_2808c7d82e5a0000_p_odb__dbNet","0.0","0.0","0.0","5.0048","5.0048","","5.0048","6.589999999999998","1","6.589999999999998","6.589999999999998","6.589999999999998","19.32","17.68","19.32","17.68","0","1","0","0","19.32","","17.68","","2"
